Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-04-07 04:04:05,Other,PINK HEAD PADDING MATERIAL MUST BE USED,,,,,,1
2024-04-07 04:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2024-04-07 04:30:01,Other,PIT EXIT CLOSED,,,,,,1
2024-04-07 04:45:22,Other,RISK OF RAIN FOR F1 RACE IS 0%,,,,,,1
2024-04-07 04:57:03,Drs,DRS DISABLED,DISABLED,,,,,1
2024-04-07 05:03:42,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2024-04-07 05:04:05,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,,1
2024-04-07 05:04:09,Flag,YELLOW IN TRACK SECTOR 3,,YELLOW,Sector,3.0,,1
2024-04-07 05:04:24,Flag,RED FLAG,,RED,Track,,,1
2024-04-07 05:04:25,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,,1
2024-04-07 05:04:25,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,,1
2024-04-07 05:04:57,Other,CARS 3 (RIC) AND 23 (ALB) STOPPED AT TURN 2,,,,,,1
2024-04-07 05:11:49,Other,"ORDER FOR RESTART: 1, 11, 4, 55, 14, 81, 44, 16, 63, 27, 77, 22, 31, 10, 18, 20, 2, 24",,,,,,2
2024-04-07 05:15:12,Other,TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 23 (ALB) NOTED - CAUSING A COLLISION,,,,,,2
2024-04-07 05:20:23,Other,RACE WILL RESUME AT 14:32,,,,,,2
2024-04-07 05:21:44,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,,,,,,2
2024-04-07 05:22:31,Flag,TRACK CLEAR,,CLEAR,Track,,,2
2024-04-07 05:30:00,Other,RACE WILL RESUME AT 14:32 - STANDING START PROCEDURE,,,,,,2
2024-04-07 05:31:45,Other,ALL CARS MAY OVERTAKE THE SAFETY CAR,,,,,,2
2024-04-07 05:32:48,Other,STANDING START PROCEDURE,,,,,,2
2024-04-07 05:37:35,Drs,DRS ENABLED,ENABLED,,,,,4
2024-04-07 05:42:31,Other,CAR 11 (PER) TIME 1:37.693 DELETED - TRACK LIMITS AT TURN 9 LAP 6 14:41:12,,,,,,7
2024-04-07 05:51:17,Other,CAR 2 (SAR) TIME 1:39.348 DELETED - TRACK LIMITS AT TURN 14 LAP 11 14:50:21,,,,,,12
2024-04-07 06:08:34,Other,CAR 4 (NOR) TIME 1:38.888 DELETED - TRACK LIMITS AT TURN 9 LAP 22 15:07:32,,,,,,23
2024-04-07 06:11:04,Other,INCIDENT INVOLVING CAR 18 (STR) NOTED - PIT LANE INFRINGEMENT,,,,,,24
2024-04-07 06:15:17,Other,CAR 16 (LEC) TIME 1:43.175 DELETED - TRACK LIMITS AT TURN 9 LAP 26 15:14:02,,,,,,27
2024-04-07 06:22:59,Other,CAR 81 (PIA) TIME 1:37.946 DELETED - TRACK LIMITS AT TURN 17 LAP 30 15:21:36,,,,,,32
2024-04-07 06:25:50,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - PIT LANE INFRINGEMENT,,,,,,33
2024-04-07 06:27:38,Other,FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) NO FURTHER ACTION - PIT LANE INFRINGEMENT,,,,,,34
2024-04-07 06:28:43,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:28:42,,BLUE,Driver,,10,35
2024-04-07 06:30:13,Other,CAR 55 (SAI) TIME 1:36.948 DELETED - TRACK LIMITS AT TURN 17 LAP 35 15:29:29,,,,,,36
2024-04-07 06:33:08,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:33:07,,BLUE,Driver,,10,38
2024-04-07 06:33:36,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:33:36,,BLUE,Driver,,31,38
2024-04-07 06:35:59,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:35:58,,BLUE,Driver,,10,39
2024-04-07 06:36:52,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:36:52,,BLUE,Driver,,10,40
2024-04-07 06:38:24,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:38:24,,BLUE,Driver,,10,41
2024-04-07 06:38:53,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:38:52,,BLUE,Driver,,31,41
2024-04-07 06:39:46,Flag,YELLOW IN TRACK SECTOR 10,,YELLOW,Sector,10.0,,42
2024-04-07 06:39:52,Flag,DOUBLE YELLOW IN TRACK SECTOR 10,,DOUBLE YELLOW,Sector,10.0,,42
2024-04-07 06:39:54,Flag,YELLOW IN TRACK SECTOR 9,,YELLOW,Sector,9.0,,42
2024-04-07 06:40:26,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,42
2024-04-07 06:40:28,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,42
2024-04-07 06:40:30,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 10,,,,,,42
2024-04-07 06:40:39,Other,TRACK SURFACE SLIPPERY IN TRACK SECTOR 9,,,,,,42
2024-04-07 06:40:52,Flag,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:40:52,,BLUE,Driver,,2,43
2024-04-07 06:41:32,Other,CAR 2 (SAR) TIME 2:23.782 DELETED - TRACK LIMITS AT TURN 9 LAP 41 15:40:11,,,,,,43
2024-04-07 06:43:26,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,44
2024-04-07 06:43:29,Flag,CLEAR IN TRACK SECTOR 10,,CLEAR,Sector,10.0,,44
2024-04-07 06:43:47,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:43:46,,BLUE,Driver,,31,44
2024-04-07 06:44:18,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:17,,BLUE,Driver,,31,45
2024-04-07 06:44:35,Flag,WAVED BLUE FLAG FOR CAR 31 (OCO) TIMED AT 15:44:35,,BLUE,Driver,,31,45
2024-04-07 06:46:55,Other,CAR 44 (HAM) TIME 1:34.791 DELETED - TRACK LIMITS AT TURN 14 LAP 45 15:45:46,,,,,,46
2024-04-07 06:47:32,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:31,,BLUE,Driver,,77,47
2024-04-07 06:48:11,Flag,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:48:11,,BLUE,Driver,,27,47
2024-04-07 06:48:50,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:48:50,,BLUE,Driver,,20,48
2024-04-07 06:50:49,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:50:48,,BLUE,Driver,,18,49
2024-04-07 06:53:05,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:53:04,,BLUE,Driver,,10,50
2024-04-07 06:53:10,Other,TURN 17 INCIDENT INVOLVING CARS 81 (PIA) AND 63 (RUS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,50
2024-04-07 06:53:57,Other,CAR 81 (PIA) TIME 1:36.179 DELETED - TRACK LIMITS AT TURN 17 LAP 49 15:52:21,,,,,,51
2024-04-07 06:54:28,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 15:54:27,,BLUE,Driver,,10,51
2024-04-07 06:54:50,Flag,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:54:49,,BLUE,Driver,,77,51
2024-04-07 06:55:22,Flag,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:55:22,,BLUE,Driver,,20,52
2024-04-07 06:56:27,Flag,WAVED BLUE FLAG FOR CAR 22 (TSU) TIMED AT 15:56:27,,BLUE,Driver,,22,52
2024-04-07 06:58:05,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,53
2024-04-07 06:59:24,Other,CAR 2 (SAR) TIME 1:37.715 DELETED - TRACK LIMITS AT TURN 9 LAP 52 15:58:22,,,,,,53
2024-04-07 07:00:54,Other,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 81 (PIA) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,53
