Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2025-05-18 12:20:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2025-05-18 12:30:00,Other,PIT EXIT CLOSED,,,,,,1
2025-05-18 12:45:13,Other,RISK OF RAIN FOR F1 RACE IS 20%,,,,,,1
2025-05-18 12:57:02,Drs,DRS DISABLED,DISABLED,,,,,1
2025-05-18 13:03:33,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2025-05-18 13:05:08,Drs,DRS ENABLED,ENABLED,,,,,2
2025-05-18 13:08:32,Other,CAR 10 (GAS) TIME 1:25.766 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:07:09,,,,,,4
2025-05-18 13:13:47,Other,CAR 10 (GAS) TIME 1:22.462 DELETED - TRACK LIMITS AT TURN 17 LAP 7 15:13:08,,,,,,8
2025-05-18 13:42:11,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,29
2025-05-18 13:42:34,SafetyCar,VIRTUAL SAFETY CAR DEPLOYED,DEPLOYED,,,,,29
2025-05-18 13:42:37,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,29
2025-05-18 13:42:44,Flag,YELLOW IN TRACK SECTOR 7,,YELLOW,Sector,7.0,,29
2025-05-18 13:45:59,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,31
2025-05-18 13:46:01,Flag,CLEAR IN TRACK SECTOR 7,,CLEAR,Sector,7.0,,31
2025-05-18 13:46:03,SafetyCar,VIRTUAL SAFETY CAR ENDING,ENDING,,,,,31
2025-05-18 13:46:14,Flag,TRACK CLEAR,,CLEAR,Track,,,31
2025-05-18 13:46:15,Drs,DRS ENABLED,ENABLED,,,,,31
2025-05-18 13:50:08,Other,TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) NOTED - CAUSING A COLLISION,,,,,,34
2025-05-18 13:51:21,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 22 (TSU) AND 55 (SAI) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION,,,,,,35
2025-05-18 13:57:03,Other,TURN 7 INCIDENT INVOLVING CAR 23 (ALB) NOTED -YELLOW FLAG INFRINGEMENT,,,,,,39
2025-05-18 13:58:03,Other,FIA STEWARDS: TURN 7 INCIDENT INVOLVING CAR 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - YELLOW FLAG INFRINGEMENT,,,,,,40
2025-05-18 14:01:56,Flag,WAVED BLUE FLAG FOR CAR 5 (BOR) TIMED AT 16:01:55,,BLUE,Driver,,5,43
2025-05-18 14:04:26,Flag,WAVED BLUE FLAG FOR CAR 30 (LAW) TIMED AT 16:04:26,,BLUE,Driver,,30,45
2025-05-18 14:04:53,Flag,WAVED BLUE FLAG FOR CAR 43 (COL) TIMED AT 16:04:53,,BLUE,Driver,,43,45
2025-05-18 14:06:02,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:06:01,,BLUE,Driver,,10,46
2025-05-18 14:06:07,Flag,YELLOW IN TRACK SECTOR 8,,YELLOW,Sector,8.0,,46
2025-05-18 14:06:21,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:06:20,,BLUE,Driver,,10,46
2025-05-18 14:06:27,SafetyCar,SAFETY CAR DEPLOYED,DEPLOYED,,,,,46
2025-05-18 14:07:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 8,,DOUBLE YELLOW,Sector,8.0,,47
2025-05-18 14:09:30,Other,RECOVERY VEHICLE ON TRACK AT TURN 7,,,,,,48
2025-05-18 14:14:18,Flag,DOUBLE YELLOW IN TRACK SECTOR 9,,DOUBLE YELLOW,Sector,9.0,,50
2025-05-18 14:16:20,Flag,CLEAR IN TRACK SECTOR 8,,CLEAR,Sector,8.0,,51
2025-05-18 14:17:21,Flag,CLEAR IN TRACK SECTOR 9,,CLEAR,Sector,9.0,,51
2025-05-18 14:18:03,Other,LAPPED CAR MAY NOW OVERTAKE THE SAFETY CAR: 87,,,,,,52
2025-05-18 14:20:09,SafetyCar,SAFETY CAR IN THIS LAP,IN THIS LAP,,,,,53
2025-05-18 14:21:42,Flag,TRACK CLEAR,,CLEAR,Track,,,53
2025-05-18 14:23:24,Other,INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) NOTED - SAFETY CAR INFRINGEMENT,,,,,,55
2025-05-18 14:23:33,Drs,DRS ENABLED,ENABLED,,,,,55
2025-05-18 14:24:31,Other,FIA STEWARDS: INCIDENT INVOLVING CARS 4 (NOR) AND 23 (ALB) REVIEWED NO FURTHER INVESTIGATION - SAFETY CAR INFRINGEMENT,,,,,,55
2025-05-18 14:31:22,Other,TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,61
2025-05-18 14:31:43,Other,CAR 23 (ALB) TIME 1:21.386 DELETED - TRACK LIMITS AT TURN 3 LAP 60 16:30:16,,,,,,61
2025-05-18 14:33:47,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,62
2025-05-18 14:35:06,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,,63
2025-05-18 14:36:51,Other,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 16 (LEC) AND 23 (ALB) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,63
