Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber,Lap
2024-04-21 06:09:38,Other,DRS ENABLED IN ZONE 2,,,,,,1
2024-04-21 06:11:44,Other,DRS ENABLED IN ZONE 1,,,,,,1
2024-04-21 06:20:01,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2024-04-21 06:30:01,Other,PIT EXIT CLOSED,,,,,,1
2024-04-21 06:45:09,Other,RISK OF RAIN FOR F1 RACE IS 10%,,,,,,1
2024-04-21 06:57:10,Drs,DRS DISABLED,DISABLED,,,,,1
2024-04-21 07:03:37,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,,1
2024-04-21 07:05:29,Drs,DRS ENABLED,ENABLED,,,,,2
2024-04-21 07:08:10,Other,TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,3
2024-04-21 07:08:12,Other,CAR 27 (HUL) TIME 1:43.687 DELETED - TRACK LIMITS AT TURN 6 LAP 2 15:05:58,,,,,,3
2024-04-21 07:11:59,Other,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,5
2024-04-21 07:12:30,Other,CAR 10 (GAS) TIME 1:42.847 DELETED - TRACK LIMITS AT TURN 14 LAP 4 15:10:25,,,,,,6
2024-04-21 07:16:47,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,8
2024-04-21 07:16:53,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,8
2024-04-21 07:18:57,Other,FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,10
2024-04-21 07:19:07,Other,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK,,,,,,10
2024-04-21 07:19:12,Other,CAR 2 (SAR) TIME 1:44.213 DELETED - TRACK LIMITS AT TURN 6 LAP 8 15:16:26,,,,,,10
2024-04-21 07:30:06,Other,INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION,,,,,,16
